<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,D,20190311,000000,1.2971000,1.3170000,1.2959000,1.3148000,1745011
GBPUSD,D,20190312,000000,1.3147000,1.3289000,1.3004000,1.3070000,2167320
GBPUSD,D,20190313,000000,1.3069000,1.3381000,1.3057000,1.3335000,1727293
GBPUSD,D,20190314,000000,1.3335000,1.3339000,1.3206000,1.3240000,1847016
GBPUSD,D,20190315,000000,1.3240000,1.3300000,1.3201000,1.3289000,1672451
GBPUSD,D,20190316,000000,1.3288000,1.3296000,1.3288000,1.3296000,24
GBPUSD,D,20190317,000000,1.3287000,1.3298000,1.3287000,1.3294000,235
GBPUSD,D,20190318,000000,1.3295000,1.3300000,1.3183000,1.3253000,1523955
GBPUSD,D,20190319,000000,1.3254000,1.3311000,1.3239000,1.3265000,1371859
GBPUSD,D,20190320,000000,1.3264000,1.3274000,1.3145000,1.3195000,1830669
GBPUSD,D,20190321,000000,1.3195000,1.3227000,1.3003000,1.3104000,2033908
GBPUSD,D,20190322,000000,1.3102000,1.3224000,1.3079000,1.3206000,2021882
GBPUSD,D,20190323,000000,1.3207000,1.3214000,1.3207000,1.3214000,18
GBPUSD,D,20190324,000000,1.3218000,1.3225000,1.3209000,1.3215000,96
GBPUSD,D,20190325,000000,1.3213000,1.3247000,1.3158000,1.3195000,1705674
GBPUSD,D,20190326,000000,1.3193000,1.3261000,1.3157000,1.3207000,1799611
GBPUSD,D,20190327,000000,1.3207000,1.3269000,1.3165000,1.3185000,2097362
GBPUSD,D,20190328,000000,1.3186000,1.3213000,1.3033000,1.3042000,2039461
GBPUSD,D,20190329,000000,1.3040000,1.3137000,1.2976000,1.3030000,1773170
GBPUSD,D,20190330,000000,1.3034000,1.3043000,1.3034000,1.3043000,61
GBPUSD,D,20190331,000000,1.3036000,1.3047000,1.3028000,1.3040000,462
GBPUSD,D,20190401,000000,1.3039000,1.3150000,1.3008000,1.3101000,1685777
GBPUSD,D,20190402,000000,1.3100000,1.3150000,1.3012000,1.3132000,1938460
GBPUSD,D,20190403,000000,1.3132000,1.3196000,1.3120000,1.3154000,1654890
GBPUSD,D,20190404,000000,1.3154000,1.3191000,1.3059000,1.3073000,1788941
GBPUSD,D,20190405,000000,1.3072000,1.3122000,1.2985000,1.3034000,1572785
GBPUSD,D,20190406,000000,1.3032000,1.3040000,1.3032000,1.3036000,5
GBPUSD,D,20190407,000000,1.3028000,1.3039000,1.3027000,1.3038000,134
GBPUSD,D,20190408,000000,1.3039000,1.3074000,1.3022000,1.3056000,1459739
GBPUSD,D,20190409,000000,1.3056000,1.3121000,1.3029000,1.3048000,1349685
GBPUSD,D,20190410,000000,1.3052000,1.3120000,1.3041000,1.3086000,1405517
GBPUSD,D,20190411,000000,1.3086000,1.3109000,1.3049000,1.3050000,1350501
GBPUSD,D,20190412,000000,1.3050000,1.3133000,1.3049000,1.3071000,1309239
GBPUSD,D,20190413,000000,1.3072000,1.3072000,1.3072000,1.3072000,1
GBPUSD,D,20190414,000000,1.3078000,1.3088000,1.3078000,1.3079000,104
GBPUSD,D,20190415,000000,1.3079000,1.3119000,1.3067000,1.3094000,1049058
GBPUSD,D,20190416,000000,1.3098000,1.3101000,1.3041000,1.3047000,1302706
GBPUSD,D,20190417,000000,1.3045000,1.3067000,1.3027000,1.3038000,1269599
GBPUSD,D,20190418,000000,1.3038000,1.3053000,1.2977000,1.2989000,1478678
GBPUSD,D,20190419,000000,1.2988000,1.3009000,1.2980000,1.2991000,1911037
GBPUSD,D,20190420,000000,1.2994000,1.2994000,1.2994000,1.2994000,1
GBPUSD,D,20190421,000000,1.2994000,1.2997000,1.2991000,1.2994000,127
GBPUSD,D,20190422,000000,1.2997000,1.3000000,1.2974000,1.2981000,723548
GBPUSD,D,20190423,000000,1.2982000,1.3019000,1.2926000,1.2934000,1300282
GBPUSD,D,20190424,000000,1.2934000,1.2964000,1.2887000,1.2899000,1407943
GBPUSD,D,20190425,000000,1.2902000,1.2917000,1.2864000,1.2897000,1321544
GBPUSD,D,20190426,000000,1.2896000,1.2944000,1.2873000,1.2914000,1367156
GBPUSD,D,20190427,000000,1.2914000,1.2917000,1.2914000,1.2917000,2
GBPUSD,D,20190428,000000,1.2924000,1.2925000,1.2915000,1.2922000,21
GBPUSD,D,20190429,000000,1.2921000,1.2947000,1.2903000,1.2932000,1102255
GBPUSD,D,20190430,000000,1.2932000,1.3049000,1.2922000,1.3029000,1364230
GBPUSD,D,20190501,000000,1.3031000,1.3102000,1.3026000,1.3049000,1069392
GBPUSD,D,20190502,000000,1.3048000,1.3082000,1.3016000,1.3031000,1228403
GBPUSD,D,20190503,000000,1.3029000,1.3177000,1.2986000,1.3170000,1256644
GBPUSD,D,20190504,000000,1.3173000,1.3173000,1.3173000,1.3173000,1
GBPUSD,D,20190505,000000,1.3104000,1.3170000,1.3104000,1.3146000,303
GBPUSD,D,20190506,000000,1.3143000,1.3171000,1.3080000,1.3096000,1233434
GBPUSD,D,20190507,000000,1.3095000,1.3131000,1.3037000,1.3074000,1296645
GBPUSD,D,20190508,000000,1.3074000,1.3081000,1.2985000,1.3005000,1351800
GBPUSD,D,20190509,000000,1.3004000,1.3036000,1.2966000,1.3004000,1335467
GBPUSD,D,20190510,000000,1.3004000,1.3047000,1.2989000,1.2997000,1308405
GBPUSD,D,20190511,000000,1.3001000,1.3001000,1.2999000,1.2999000,2
GBPUSD,D,20190512,000000,1.2997000,1.3005000,1.2990000,1.3000000,166
GBPUSD,D,20190513,000000,1.2997000,1.3041000,1.2940000,1.2956000,1195207
GBPUSD,D,20190514,000000,1.2955000,1.2970000,1.2897000,1.2903000,1187701
GBPUSD,D,20190515,000000,1.2903000,1.2923000,1.2825000,1.2841000,1226721
GBPUSD,D,20190516,000000,1.2841000,1.2853000,1.2786000,1.2793000,1139828
GBPUSD,D,20190517,000000,1.2792000,1.2798000,1.2711000,1.2716000,1230937
GBPUSD,D,20190518,000000,1.2719000,1.2719000,1.2718000,1.2718000,2
GBPUSD,D,20190519,000000,1.2719000,1.2742000,1.2719000,1.2735000,7213
GBPUSD,D,20190520,000000,1.2736000,1.2757000,1.2713000,1.2723000,961117
GBPUSD,D,20190521,000000,1.2720000,1.2814000,1.2683000,1.2705000,1265270
GBPUSD,D,20190522,000000,1.2704000,1.2719000,1.2623000,1.2660000,1167666
GBPUSD,D,20190523,000000,1.2660000,1.2684000,1.2603000,1.2655000,1173331
GBPUSD,D,20190524,000000,1.2656000,1.2733000,1.2646000,1.2711000,1132807
GBPUSD,D,20190525,000000,1.2711000,1.2711000,1.2711000,1.2711000,93
GBPUSD,D,20190526,000000,1.2718000,1.2751000,1.2714000,1.2727000,12012
GBPUSD,D,20190527,000000,1.2723000,1.2748000,1.2665000,1.2677000,1031260
GBPUSD,D,20190528,000000,1.2678000,1.2702000,1.2648000,1.2651000,1218750
GBPUSD,D,20190529,000000,1.2653000,1.2672000,1.2610000,1.2625000,1140154
GBPUSD,D,20190530,000000,1.2624000,1.2641000,1.2579000,1.2605000,995085
GBPUSD,D,20190531,000000,1.2606000,1.2645000,1.2558000,1.2626000,1205419
GBPUSD,D,20190602,000000,1.2632000,1.2638000,1.2615000,1.2630000,40278
GBPUSD,D,20190603,000000,1.2628000,1.2674000,1.2608000,1.2663000,1922292
GBPUSD,D,20190604,000000,1.2665000,1.2715000,1.2640000,1.2697000,1884468
GBPUSD,D,20190605,000000,1.2694000,1.2744000,1.2678000,1.2684000,1928834
GBPUSD,D,20190606,000000,1.2682000,1.2742000,1.2667000,1.2693000,2387006
GBPUSD,D,20190607,000000,1.2692000,1.2763000,1.2687000,1.2733000,2122270
GBPUSD,D,20190608,000000,1.2732000,1.2737000,1.2731000,1.2736000,5
GBPUSD,D,20190609,000000,1.2723000,1.2746000,1.2719000,1.2738000,46593
GBPUSD,D,20190610,000000,1.2738000,1.2742000,1.2652000,1.2684000,1915850
GBPUSD,D,20190611,000000,1.2685000,1.2732000,1.2668000,1.2723000,2316348
GBPUSD,D,20190612,000000,1.2720000,1.2759000,1.2680000,1.2686000,2279678
GBPUSD,D,20190613,000000,1.2688000,1.2708000,1.2661000,1.2671000,2037592
GBPUSD,D,20190614,000000,1.2673000,1.2682000,1.2578000,1.2586000,2115493
GBPUSD,D,20190615,000000,1.2590000,1.2590000,1.2590000,1.2590000,3
GBPUSD,D,20190616,000000,1.2595000,1.2600000,1.2575000,1.2586000,154
GBPUSD,D,20190617,000000,1.2584000,1.2606000,1.2529000,1.2533000,1654524
GBPUSD,D,20190618,000000,1.2534000,1.2565000,1.2505000,1.2556000,2401339
GBPUSD,D,20190619,000000,1.2556000,1.2674000,1.2540000,1.2637000,2195936
GBPUSD,D,20190620,000000,1.2641000,1.2727000,1.2630000,1.2700000,2697327
GBPUSD,D,20190621,000000,1.2701000,1.2747000,1.2641000,1.2740000,2554064
GBPUSD,D,20190622,000000,1.2740000,1.2740000,1.2738000,1.2738000,2
GBPUSD,D,20190623,000000,1.2721000,1.2736000,1.2721000,1.2736000,146
GBPUSD,D,20190624,000000,1.2729000,1.2767000,1.2706000,1.2738000,1887445
GBPUSD,D,20190625,000000,1.2738000,1.2784000,1.2670000,1.2686000,2096771
GBPUSD,D,20190626,000000,1.2686000,1.2708000,1.2661000,1.2685000,2420902
GBPUSD,D,20190627,000000,1.2686000,1.2725000,1.2659000,1.2669000,2190432
GBPUSD,D,20190628,000000,1.2669000,1.2735000,1.2660000,1.2693000,2022248
GBPUSD,D,20190629,000000,1.2696000,1.2696000,1.2696000,1.2696000,1
GBPUSD,D,20190630,000000,1.2695000,1.2702000,1.2692000,1.2699000,245
GBPUSD,D,20190701,000000,1.2697000,1.2706000,1.2630000,1.2639000,2001693
GBPUSD,D,20190702,000000,1.2639000,1.2648000,1.2583000,1.2592000,1901906
GBPUSD,D,20190703,000000,1.2593000,1.2600000,1.2555000,1.2572000,1611060
GBPUSD,D,20190704,000000,1.2570000,1.2591000,1.2567000,1.2576000,1169700
GBPUSD,D,20190705,000000,1.2576000,1.2588000,1.2480000,1.2523000,1807243
GBPUSD,D,20190707,000000,1.2516000,1.2530000,1.2507000,1.2526000,144
GBPUSD,D,20190708,000000,1.2527000,1.2540000,1.2498000,1.2510000,1357372
GBPUSD,D,20190709,000000,1.2510000,1.2523000,1.2438000,1.2458000,1542794
GBPUSD,D,20190710,000000,1.2458000,1.2521000,1.2442000,1.2503000,1996243
GBPUSD,D,20190711,000000,1.2500000,1.2571000,1.2496000,1.2520000,1926742
GBPUSD,D,20190712,000000,1.2521000,1.2579000,1.2516000,1.2570000,1780766
GBPUSD,D,20190713,000000,1.2573000,1.2573000,1.2573000,1.2573000,1
GBPUSD,D,20190715,000000,1.2576000,1.2577000,1.2508000,1.2515000,1342911
GBPUSD,D,20190716,000000,1.2516000,1.2520000,1.2395000,1.2407000,1862021
GBPUSD,D,20190717,000000,1.2403000,1.2456000,1.2380000,1.2432000,1698532
GBPUSD,D,20190718,000000,1.2432000,1.2558000,1.2422000,1.2543000,1925283
GBPUSD,D,20190719,000000,1.2544000,1.2556000,1.2475000,1.2499000,1588388
GBPUSD,D,20190720,000000,1.2500000,1.2501000,1.2499000,1.2499000,5
GBPUSD,D,20190721,000000,1.2504000,1.2512000,1.2497000,1.2497000,56
GBPUSD,D,20190722,000000,1.2490000,1.2519000,1.2454000,1.2472000,1397942
GBPUSD,D,20190723,000000,1.2476000,1.2482000,1.2416000,1.2438000,1708019
GBPUSD,D,20190724,000000,1.2439000,1.2523000,1.2426000,1.2483000,1610550
GBPUSD,D,20190725,000000,1.2484000,1.2518000,1.2435000,1.2449000,1917530
GBPUSD,D,20190726,000000,1.2450000,1.2460000,1.2374000,1.2380000,1502257
GBPUSD,D,20190727,000000,1.2380000,1.2380000,1.2380000,1.2380000,2
GBPUSD,D,20190728,000000,1.2385000,1.2387000,1.2372000,1.2374000,37742
GBPUSD,D,20190729,000000,1.2375000,1.2381000,1.2211000,1.2215000,1613206
GBPUSD,D,20190730,000000,1.2216000,1.2222000,1.2117000,1.2157000,2012730
GBPUSD,D,20190731,000000,1.2157000,1.2250000,1.2133000,1.2153000,2165752
GBPUSD,D,20190801,000000,1.2153000,1.2171000,1.2078000,1.2123000,2487518
GBPUSD,D,20190802,000000,1.2123000,1.2170000,1.2089000,1.2161000,2486905
GBPUSD,D,20190804,000000,1.2144000,1.2162000,1.2132000,1.2150000,147564
GBPUSD,D,20190805,000000,1.2150000,1.2188000,1.2100000,1.2156000,2576442
GBPUSD,D,20190806,000000,1.2156000,1.2210000,1.2136000,1.2170000,2482950
GBPUSD,D,20190807,000000,1.2170000,1.2191000,1.2119000,1.2140000,2401773
GBPUSD,D,20190808,000000,1.2140000,1.2183000,1.2094000,1.2141000,2082989
GBPUSD,D,20190809,000000,1.2143000,1.2148000,1.2020000,1.2034000,1690994
GBPUSD,D,20190811,000000,1.2050000,1.2073000,1.2013000,1.2019000,135699
GBPUSD,D,20190812,000000,1.2020000,1.2107000,1.2015000,1.2077000,2414769
GBPUSD,D,20190813,000000,1.2078000,1.2098000,1.2041000,1.2062000,2474878
GBPUSD,D,20190814,000000,1.2062000,1.2101000,1.2043000,1.2060000,2514776
GBPUSD,D,20190815,000000,1.2060000,1.2151000,1.2049000,1.2091000,2700178
GBPUSD,D,20190816,000000,1.2091000,1.2176000,1.2080000,1.2144000,2086773
GBPUSD,D,20190818,000000,1.2150000,1.2164000,1.2139000,1.2158000,57647
GBPUSD,D,20190819,000000,1.2158000,1.2173000,1.2103000,1.2128000,1631005
GBPUSD,D,20190820,000000,1.2128000,1.2180000,1.2063000,1.2161000,2029538
GBPUSD,D,20190821,000000,1.2162000,1.2175000,1.2111000,1.2131000,1729351
GBPUSD,D,20190822,000000,1.2131000,1.2273000,1.2106000,1.2251000,2284756
GBPUSD,D,20190823,000000,1.2251000,1.2294000,1.2193000,1.2284000,2112411
GBPUSD,D,20190825,000000,1.2273000,1.2286000,1.2253000,1.2260000,191557
GBPUSD,D,20190826,000000,1.2260000,1.2285000,1.2206000,1.2221000,2403735
GBPUSD,D,20190827,000000,1.2222000,1.2310000,1.2207000,1.2279000,2162522
GBPUSD,D,20190828,000000,1.2279000,1.2288000,1.2154000,1.2218000,2384783
GBPUSD,D,20190829,000000,1.2218000,1.2233000,1.2170000,1.2184000,2025139
GBPUSD,D,20190830,000000,1.2183000,1.2226000,1.2137000,1.2155000,2046033
GBPUSD,D,20190901,000000,1.2158000,1.2164000,1.2138000,1.2158000,57568
GBPUSD,D,20190902,000000,1.2158000,1.2175000,1.2035000,1.2064000,1861195
GBPUSD,D,20190903,000000,1.2064000,1.2106000,1.1957000,1.2090000,2343787
GBPUSD,D,20190904,000000,1.2090000,1.2260000,1.2084000,1.2246000,2255615
GBPUSD,D,20190905,000000,1.2246000,1.2354000,1.2208000,1.2324000,2222647
GBPUSD,D,20190906,000000,1.2324000,1.2343000,1.2277000,1.2278000,2211405
GBPUSD,D,20190908,000000,1.2289000,1.2289000,1.2260000,1.2284000,79405
GBPUSD,D,20190909,000000,1.2284000,1.2385000,1.2231000,1.2345000,2291915
GBPUSD,D,20190910,000000,1.2345000,1.2380000,1.2305000,1.2357000,1952432
GBPUSD,D,20190911,000000,1.2357000,1.2371000,1.2310000,1.2334000,1905623
GBPUSD,D,20190912,000000,1.2334000,1.2367000,1.2282000,1.2328000,2267263
GBPUSD,D,20190913,000000,1.2329000,1.2506000,1.2326000,1.2505000,2187879
GBPUSD,D,20190915,000000,1.2500000,1.2504000,1.2474000,1.2496000,100860
GBPUSD,D,20190916,000000,1.2495000,1.2498000,1.2398000,1.2425000,2054648
GBPUSD,D,20190917,000000,1.2425000,1.2528000,1.2391000,1.2501000,2119034
GBPUSD,D,20190918,000000,1.2500000,1.2512000,1.2438000,1.2468000,2142589
GBPUSD,D,20190919,000000,1.2469000,1.2560000,1.2437000,1.2522000,2286825
GBPUSD,D,20190920,000000,1.2523000,1.2582000,1.2459000,1.2478000,2254678
GBPUSD,D,20190922,000000,1.2471000,1.2478000,1.2461000,1.2470000,74830
GBPUSD,D,20190923,000000,1.2470000,1.2491000,1.2411000,1.2432000,2108147
GBPUSD,D,20190924,000000,1.2433000,1.2503000,1.2412000,1.2485000,2201431
GBPUSD,D,20190925,000000,1.2484000,1.2487000,1.2344000,1.2358000,2260568
GBPUSD,D,20190926,000000,1.2358000,1.2380000,1.2301000,1.2328000,2136330
GBPUSD,D,20190927,000000,1.2328000,1.2336000,1.2270000,1.2288000,1900590
GBPUSD,D,20190929,000000,1.2288000,1.2307000,1.2283000,1.2292000,60133
GBPUSD,D,20190930,000000,1.2292000,1.2346000,1.2274000,1.2287000,1947155
GBPUSD,D,20191001,000000,1.2289000,1.2340000,1.2203000,1.2290000,2368961
GBPUSD,D,20191002,000000,1.2291000,1.2324000,1.2225000,1.2304000,2285809
GBPUSD,D,20191003,000000,1.2304000,1.2413000,1.2264000,1.2340000,2305497
GBPUSD,D,20191004,000000,1.2341000,1.2357000,1.2274000,1.2332000,1915357
GBPUSD,D,20191006,000000,1.2311000,1.2336000,1.2286000,1.2334000,83665
GBPUSD,D,20191007,000000,1.2334000,1.2337000,1.2282000,1.2287000,1768193
GBPUSD,D,20191008,000000,1.2287000,1.2303000,1.2193000,1.2219000,2335136
GBPUSD,D,20191009,000000,1.2220000,1.2292000,1.2197000,1.2212000,2093100
GBPUSD,D,20191010,000000,1.2211000,1.2469000,1.2206000,1.2430000,2993397
GBPUSD,D,20191011,000000,1.2430000,1.2707000,1.2405000,1.2642000,3278344
GBPUSD,D,20191013,000000,1.2623000,1.2652000,1.2603000,1.2616000,117597
GBPUSD,D,20191014,000000,1.2617000,1.2650000,1.2514000,1.2608000,2663913
GBPUSD,D,20191015,000000,1.2609000,1.2801000,1.2601000,1.2759000,3398704
GBPUSD,D,20191016,000000,1.2759000,1.2877000,1.2654000,1.2819000,3535125
GBPUSD,D,20191017,000000,1.2819000,1.2990000,1.2748000,1.2864000,3536347
GBPUSD,D,20191018,000000,1.2864000,1.2986000,1.2838000,1.2980000,2655770
GBPUSD,D,20191020,000000,1.2909000,1.2957000,1.2871000,1.2903000,307935
GBPUSD,D,20191021,000000,1.2903000,1.3013000,1.2886000,1.2971000,2629140
GBPUSD,D,20191022,000000,1.2970000,1.3000000,1.2860000,1.2883000,2860464
GBPUSD,D,20191023,000000,1.2883000,1.2922000,1.2839000,1.2920000,2461159
GBPUSD,D,20191024,000000,1.2919000,1.2950000,1.2787000,1.2837000,2423144
GBPUSD,D,20191025,000000,1.2838000,1.2863000,1.2802000,1.2823000,1774995
GBPUSD,D,20191027,000000,1.2821000,1.2834000,1.2810000,1.2828000,104237
GBPUSD,D,20191028,000000,1.2828000,1.2876000,1.2809000,1.2856000,1794540
GBPUSD,D,20191029,000000,1.2856000,1.2905000,1.2805000,1.2865000,2249077
GBPUSD,D,20191030,000000,1.2865000,1.2908000,1.2843000,1.2901000,2250156
GBPUSD,D,20191031,000000,1.2900000,1.2976000,1.2899000,1.2937000,2577721
GBPUSD,D,20191101,000000,1.2939000,1.2973000,1.2925000,1.2935000,2051066
GBPUSD,D,20191103,000000,1.2939000,1.2941000,1.2924000,1.2937000,51261
GBPUSD,D,20191104,000000,1.2936000,1.2943000,1.2874000,1.2889000,1870988
GBPUSD,D,20191105,000000,1.2889000,1.2918000,1.2857000,1.2880000,2232563
GBPUSD,D,20191106,000000,1.2880000,1.2897000,1.2842000,1.2855000,1790529
GBPUSD,D,20191107,000000,1.2855000,1.2878000,1.2792000,1.2819000,2328564
GBPUSD,D,20191108,000000,1.2820000,1.2823000,1.2767000,1.2773000,1734705
GBPUSD,D,20191110,000000,1.2780000,1.2802000,1.2778000,1.2794000,40618
GBPUSD,D,20191111,000000,1.2795000,1.2898000,1.2784000,1.2854000,1810320
GBPUSD,D,20191112,000000,1.2854000,1.2874000,1.2813000,1.2851000,1926239
GBPUSD,D,20191113,000000,1.2850000,1.2859000,1.2820000,1.2852000,1858466
GBPUSD,D,20191114,000000,1.2852000,1.2888000,1.2823000,1.2881000,1822863
GBPUSD,D,20191115,000000,1.2882000,1.2919000,1.2866000,1.2902000,1618742
GBPUSD,D,20191117,000000,1.2899000,1.2927000,1.2899000,1.2919000,96970
GBPUSD,D,20191118,000000,1.2919000,1.2985000,1.2914000,1.2947000,1808489
GBPUSD,D,20191119,000000,1.2949000,1.2970000,1.2909000,1.2928000,1926662
GBPUSD,D,20191120,000000,1.2927000,1.2929000,1.2886000,1.2926000,1794266
GBPUSD,D,20191121,000000,1.2925000,1.2970000,1.2891000,1.2919000,1963113
GBPUSD,D,20191122,000000,1.2919000,1.2929000,1.2821000,1.2829000,1851350
GBPUSD,D,20191124,000000,1.2845000,1.2864000,1.2841000,1.2851000,58084
GBPUSD,D,20191125,000000,1.2851000,1.2912000,1.2839000,1.2896000,1686416
GBPUSD,D,20191126,000000,1.2896000,1.2904000,1.2834000,1.2860000,1736760
GBPUSD,D,20191127,000000,1.2860000,1.2951000,1.2825000,1.2929000,1902475
GBPUSD,D,20191128,000000,1.2930000,1.2951000,1.2897000,1.2912000,1659029
GBPUSD,D,20191129,000000,1.2912000,1.2942000,1.2878000,1.2928000,1511719
GBPUSD,D,20191201,000000,1.2915000,1.2918000,1.2901000,1.2912000,60480
GBPUSD,D,20191202,000000,1.2912000,1.2949000,1.2894000,1.2940000,1729495
GBPUSD,D,20191203,000000,1.2940000,1.3012000,1.2928000,1.2997000,1821098
GBPUSD,D,20191204,000000,1.2997000,1.3121000,1.2981000,1.3109000,2035194
GBPUSD,D,20191205,000000,1.3108000,1.3166000,1.3103000,1.3158000,1699808
GBPUSD,D,20191206,000000,1.3157000,1.3166000,1.3099000,1.3132000,1645606
GBPUSD,D,20191208,000000,1.3137000,1.3153000,1.3118000,1.3138000,55741
GBPUSD,D,20191209,000000,1.3138000,1.3181000,1.3133000,1.3146000,1674133
GBPUSD,D,20191210,000000,1.3145000,1.3215000,1.3103000,1.3129000,1893312
GBPUSD,D,20191211,000000,1.3129000,1.3214000,1.3110000,1.3200000,2019125
GBPUSD,D,20191212,000000,1.3200000,1.3515000,1.3049000,1.3473000,2835252
GBPUSD,D,20191213,000000,1.3473000,1.3508000,1.3304000,1.3324000,3066661
GBPUSD,D,20191215,000000,1.3335000,1.3355000,1.3332000,1.3353000,97911
GBPUSD,D,20191216,000000,1.3354000,1.3422000,1.3235000,1.3267000,2174355
GBPUSD,D,20191217,000000,1.3268000,1.3301000,1.3098000,1.3122000,2544665
GBPUSD,D,20191218,000000,1.3122000,1.3129000,1.3058000,1.3084000,2472193
GBPUSD,D,20191219,000000,1.3085000,1.3133000,1.2989000,1.3017000,2394899
GBPUSD,D,20191220,000000,1.3017000,1.3080000,1.2977000,1.2995000,1753157
GBPUSD,D,20191222,000000,1.3007000,1.3014000,1.2986000,1.3005000,88569
GBPUSD,D,20191223,000000,1.3005000,1.3032000,1.2903000,1.2943000,1916662
GBPUSD,D,20191224,000000,1.2943000,1.2971000,1.2912000,1.2933000,1432172
GBPUSD,D,20191225,000000,1.2931000,1.2982000,1.2920000,1.2969000,33155
GBPUSD,D,20191226,000000,1.2970000,1.3016000,1.2959000,1.3000000,1033262
GBPUSD,D,20191227,000000,1.3001000,1.3117000,1.2967000,1.3078000,1950329
GBPUSD,D,20191229,000000,1.3077000,1.3098000,1.3065000,1.3090000,42897
GBPUSD,D,20191230,000000,1.3090000,1.3151000,1.3084000,1.3111000,1853858
GBPUSD,D,20191231,000000,1.3112000,1.3284000,1.3104000,1.3260000,1822083
GBPUSD,D,20200101,000000,1.3260000,1.3271000,1.3243000,1.3250000,62971
GBPUSD,D,20200102,000000,1.3250000,1.3266000,1.3114000,1.3147000,2081229
GBPUSD,D,20200103,000000,1.3147000,1.3160000,1.3053000,1.3085000,2171550
GBPUSD,D,20200105,000000,1.3075000,1.3094000,1.3061000,1.3077000,62308
GBPUSD,D,20200106,000000,1.3077000,1.3179000,1.3062000,1.3172000,1856544
GBPUSD,D,20200107,000000,1.3170000,1.3212000,1.3093000,1.3113000,2107000
GBPUSD,D,20200108,000000,1.3114000,1.3170000,1.3079000,1.3105000,2452966
GBPUSD,D,20200109,000000,1.3105000,1.3124000,1.3012000,1.3069000,2071210
GBPUSD,D,20200110,000000,1.3070000,1.3097000,1.3041000,1.3059000,1814579
GBPUSD,D,20200112,000000,1.3062000,1.3062000,1.3018000,1.3043000,49886
GBPUSD,D,20200113,000000,1.3044000,1.3045000,1.2959000,1.2986000,1830629
GBPUSD,D,20200114,000000,1.2986000,1.3033000,1.2952000,1.3021000,2090044
GBPUSD,D,20200115,000000,1.3021000,1.3057000,1.2984000,1.3039000,1944271
GBPUSD,D,20200116,000000,1.3039000,1.3083000,1.3023000,1.3076000,1918008
GBPUSD,D,20200117,000000,1.3077000,1.3119000,1.3004000,1.3008000,1912818
GBPUSD,D,20200119,000000,1.2999000,1.3008000,1.2980000,1.3005000,47865
GBPUSD,D,20200120,000000,1.3005000,1.3014000,1.2960000,1.3004000,1252169
GBPUSD,D,20200121,000000,1.3003000,1.3084000,1.2994000,1.3045000,1767981
GBPUSD,D,20200122,000000,1.3046000,1.3153000,1.3033000,1.3144000,1954997
GBPUSD,D,20200123,000000,1.3144000,1.3151000,1.3095000,1.3119000,1677160
GBPUSD,D,20200124,000000,1.3118000,1.3175000,1.3055000,1.3078000,1856333
GBPUSD,D,20200126,000000,1.3074000,1.3092000,1.3059000,1.3061000,78463
GBPUSD,D,20200127,000000,1.3061000,1.3106000,1.3039000,1.3059000,1538240
GBPUSD,D,20200128,000000,1.3059000,1.3065000,1.2973000,1.3022000,1586414
GBPUSD,D,20200129,000000,1.3024000,1.3028000,1.2987000,1.3021000,1385951
GBPUSD,D,20200130,000000,1.3021000,1.3110000,1.2976000,1.3085000,2015001
GBPUSD,D,20200131,000000,1.3085000,1.3210000,1.3082000,1.3201000,1792162
GBPUSD,D,20200202,000000,1.3209000,1.3209000,1.3170000,1.3181000,61003
GBPUSD,D,20200203,000000,1.3181000,1.3183000,1.2981000,1.2997000,2007805
GBPUSD,D,20200204,000000,1.2996000,1.3047000,1.2940000,1.3030000,2015846
GBPUSD,D,20200205,000000,1.3030000,1.3070000,1.2955000,1.2995000,1860998
GBPUSD,D,20200206,000000,1.2995000,1.2999000,1.2919000,1.2930000,1633336
GBPUSD,D,20200207,000000,1.2930000,1.2959000,1.2879000,1.2890000,1878230
GBPUSD,D,20200209,000000,1.2891000,1.2897000,1.2881000,1.2889000,66147
GBPUSD,D,20200210,000000,1.2889000,1.2946000,1.2870000,1.2915000,1803079
GBPUSD,D,20200211,000000,1.2916000,1.2968000,1.2893000,1.2956000,1778742
GBPUSD,D,20200212,000000,1.2956000,1.2991000,1.2950000,1.2957000,1833625
GBPUSD,D,20200213,000000,1.2958000,1.3069000,1.2942000,1.3044000,2003306
GBPUSD,D,20200214,000000,1.3045000,1.3064000,1.2999000,1.3047000,1659708
GBPUSD,D,20200216,000000,1.3045000,1.3054000,1.3028000,1.3051000,44180
GBPUSD,D,20200217,000000,1.3051000,1.3052000,1.2996000,1.3005000,1302691
GBPUSD,D,20200218,000000,1.3005000,1.3049000,1.2968000,1.2998000,1857326
GBPUSD,D,20200219,000000,1.2999000,1.3024000,1.2906000,1.2925000,1899950
GBPUSD,D,20200220,000000,1.2924000,1.2928000,1.2847000,1.2880000,1840304
GBPUSD,D,20200221,000000,1.2881000,1.2981000,1.2877000,1.2964000,1956680
GBPUSD,D,20200223,000000,1.2964000,1.2970000,1.2936000,1.2952000,59444
GBPUSD,D,20200224,000000,1.2951000,1.2955000,1.2885000,1.2924000,2076734
GBPUSD,D,20200225,000000,1.2924000,1.3018000,1.2912000,1.3002000,2085782
