<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDUSD,D,20200828,000000,0.7269000,0.7367000,0.7253000,0.7366000,1233946
AUDUSD,D,20200830,000000,0.7366000,0.7372000,0.7355500,0.7369300,63069
AUDUSD,D,20200831,000000,0.7369600,0.7403500,0.7337000,0.7376600,1066980
AUDUSD,D,20200901,000000,0.7377300,0.7413500,0.7356000,0.7376000,1452015
AUDUSD,D,20200902,000000,0.7376300,0.7380300,0.7298000,0.7328100,1283941
AUDUSD,D,20200903,000000,0.7327900,0.7333000,0.7248000,0.7253700,1548937
AUDUSD,D,20200904,000000,0.7253700,0.7298800,0.7219000,0.7284000,1461306
AUDUSD,D,20200906,000000,0.7279000,0.7292000,0.7269000,0.7280200,96613
AUDUSD,D,20200907,000000,0.7280700,0.7298300,0.7267000,0.7279900,900185
AUDUSD,D,20200908,000000,0.7280200,0.7309200,0.7189000,0.7209300,1441966
AUDUSD,D,20200909,000000,0.7209300,0.7287800,0.7202400,0.7275400,1318614
AUDUSD,D,20200910,000000,0.7275500,0.7324700,0.7244000,0.7261100,1405178
AUDUSD,D,20200911,000000,0.7260000,0.7306100,0.7256000,0.7281100,1145350
AUDUSD,D,20200913,000000,0.7283000,0.7289200,0.7272500,0.7281800,63746
AUDUSD,D,20200914,000000,0.7281200,0.7303600,0.7261000,0.7282300,901852
AUDUSD,D,20200915,000000,0.7282000,0.7342600,0.7263000,0.7294500,1011785
AUDUSD,D,20200916,000000,0.7294700,0.7345100,0.7275000,0.7293000,1269652
AUDUSD,D,20200917,000000,0.7295800,0.7319300,0.7251000,0.7312400,1531564
AUDUSD,D,20200918,000000,0.7312600,0.7334000,0.7280000,0.7284400,1161651
AUDUSD,D,20200920,000000,0.7289000,0.7300000,0.7281000,0.7292800,74143
AUDUSD,D,20200921,000000,0.7293600,0.7324200,0.7196000,0.7228400,1429624
AUDUSD,D,20200922,000000,0.7227700,0.7235400,0.7151000,0.7171500,1354733
AUDUSD,D,20200923,000000,0.7172300,0.7174700,0.7056000,0.7064000,1467789
AUDUSD,D,20200924,000000,0.7063800,0.7081000,0.7013000,0.7054000,1446940
AUDUSD,D,20200925,000000,0.7054900,0.7087000,0.7002000,0.7026000,1239626
AUDUSD,D,20200927,000000,0.7015000,0.7045200,0.7015000,0.7039800,60231
AUDUSD,D,20200928,000000,0.7039900,0.7096400,0.7029000,0.7092800,1075669
AUDUSD,D,20200929,000000,0.7093200,0.7145900,0.7071000,0.7144800,1103594
AUDUSD,D,20200930,000000,0.7145400,0.7175300,0.7097000,0.7164600,1362591
AUDUSD,D,20201001,000000,0.7164600,0.7209100,0.7152000,0.7181000,1357270
AUDUSD,D,20201002,000000,0.7180700,0.7185100,0.7128000,0.7162600,1576152
AUDUSD,D,20201004,000000,0.7158900,0.7174700,0.7154000,0.7172000,82252
AUDUSD,D,20201005,000000,0.7172800,0.7194500,0.7159000,0.7192500,1286355
AUDUSD,D,20201006,000000,0.7192700,0.7208900,0.7092200,0.7108400,1844495
AUDUSD,D,20201007,000000,0.7109100,0.7151600,0.7095000,0.7135000,1491602
AUDUSD,D,20201008,000000,0.7135800,0.7176000,0.7120000,0.7174600,1335756
AUDUSD,D,20201009,000000,0.7174600,0.7244400,0.7165000,0.7238000,1289341
AUDUSD,D,20201011,000000,0.7218200,0.7235800,0.7203600,0.7224000,79918
AUDUSD,D,20201012,000000,0.7224200,0.7235000,0.7199800,0.7207900,1154336
AUDUSD,D,20201013,000000,0.7208100,0.7209000,0.7147000,0.7163700,1722839
AUDUSD,D,20201014,000000,0.7164100,0.7190800,0.7125000,0.7140100,1667109
AUDUSD,D,20201015,000000,0.7140800,0.7148700,0.7053000,0.7087100,1834323
AUDUSD,D,20201016,000000,0.7087100,0.7096300,0.7067000,0.7075700,1332209
AUDUSD,D,20201018,000000,0.7073000,0.7095300,0.7065000,0.7092900,66899
AUDUSD,D,20201019,000000,0.7092900,0.7115000,0.7043000,0.7053100,1318916
AUDUSD,D,20201020,000000,0.7053800,0.7072500,0.7017000,0.7049600,1321096
AUDUSD,D,20201021,000000,0.7049800,0.7137000,0.7047000,0.7103500,1457543
AUDUSD,D,20201022,000000,0.7104100,0.7139400,0.7082000,0.7126500,1406861
AUDUSD,D,20201023,000000,0.7127200,0.7158200,0.7098000,0.7135000,1146786
AUDUSD,D,20201025,000000,0.7131200,0.7142200,0.7112000,0.7131300,91802
AUDUSD,D,20201026,000000,0.7131200,0.7146400,0.7100000,0.7115000,1186285
AUDUSD,D,20201027,000000,0.7116700,0.7147000,0.7109500,0.7122000,1073849
AUDUSD,D,20201028,000000,0.7122900,0.7157400,0.7036000,0.7054500,1366864
AUDUSD,D,20201029,000000,0.7054800,0.7076100,0.6999000,0.7037200,1460923
AUDUSD,D,20201030,000000,0.7037000,0.7072200,0.7008000,0.7027100,1464919
AUDUSD,D,20201101,000000,0.7009000,0.7029200,0.6995000,0.7007400,67092
AUDUSD,D,20201102,000000,0.7007300,0.7057800,0.6987000,0.7052600,1248948
AUDUSD,D,20201103,000000,0.7053000,0.7205100,0.7024000,0.7195700,1176942
AUDUSD,D,20201104,000000,0.7196600,0.7222000,0.7046000,0.7179600,2365826
AUDUSD,D,20201105,000000,0.7179900,0.7289400,0.7142000,0.7262100,1788237
AUDUSD,D,20201106,000000,0.7262100,0.7287300,0.7236000,0.7258800,1647545
AUDUSD,D,20201108,000000,0.7262000,0.7289800,0.7262000,0.7285700,63202
AUDUSD,D,20201109,000000,0.7286300,0.7339900,0.7263000,0.7279200,1717273
AUDUSD,D,20201110,000000,0.7279300,0.7294600,0.7249000,0.7281500,1778399
AUDUSD,D,20201111,000000,0.7281400,0.7318200,0.7257000,0.7282700,1295963
AUDUSD,D,20201112,000000,0.7283600,0.7294000,0.7220000,0.7238900,1367926
AUDUSD,D,20201113,000000,0.7239100,0.7273300,0.7218000,0.7268000,1079080
AUDUSD,D,20201115,000000,0.7250000,0.7296600,0.7250000,0.7289300,65951
AUDUSD,D,20201116,000000,0.7289500,0.7326700,0.7277000,0.7319500,1426556
AUDUSD,D,20201117,000000,0.7319000,0.7339700,0.7285000,0.7295900,1374916
AUDUSD,D,20201118,000000,0.7295700,0.7330900,0.7268000,0.7296000,1545110
AUDUSD,D,20201119,000000,0.7296700,0.7299800,0.7251000,0.7265000,1634030
AUDUSD,D,20201120,000000,0.7267200,0.7324000,0.7265000,0.7300400,1545619
AUDUSD,D,20201122,000000,0.7299000,0.7314800,0.7292000,0.7312700,63196
AUDUSD,D,20201123,000000,0.7312900,0.7337500,0.7262000,0.7294000,1418076
AUDUSD,D,20201124,000000,0.7294500,0.7367500,0.7287000,0.7366200,1383221
AUDUSD,D,20201125,000000,0.7366400,0.7373600,0.7321000,0.7362000,1380499
AUDUSD,D,20201126,000000,0.7362700,0.7374600,0.7347600,0.7355600,877876
AUDUSD,D,20201127,000000,0.7355700,0.7399100,0.7349000,0.7383900,1233219
AUDUSD,D,20201129,000000,0.7382400,0.7404300,0.7377900,0.7399000,48218
AUDUSD,D,20201130,000000,0.7401000,0.7407400,0.7335000,0.7357900,1766852
AUDUSD,D,20201201,000000,0.7358700,0.7383700,0.7339000,0.7379600,1600737
AUDUSD,D,20201202,000000,0.7379800,0.7420000,0.7347000,0.7413900,1664109
AUDUSD,D,20201203,000000,0.7414500,0.7449600,0.7394000,0.7435500,1382672
AUDUSD,D,20201204,000000,0.7435400,0.7443800,0.7406000,0.7421000,1314572
AUDUSD,D,20201206,000000,0.7440000,0.7440000,0.7420600,0.7429000,65303
AUDUSD,D,20201207,000000,0.7430400,0.7453600,0.7369000,0.7415000,1274401
AUDUSD,D,20201208,000000,0.7415400,0.7435200,0.7396000,0.7408900,1251849
AUDUSD,D,20201209,000000,0.7409200,0.7485200,0.7404000,0.7432600,1357445
AUDUSD,D,20201210,000000,0.7433400,0.7540000,0.7430000,0.7522500,1466224
AUDUSD,D,20201211,000000,0.7523200,0.7571900,0.7516000,0.7533000,1263537
AUDUSD,D,20201213,000000,0.7540000,0.7558900,0.7539000,0.7548900,46536
AUDUSD,D,20201214,000000,0.7548900,0.7578100,0.7521000,0.7535000,1172432
AUDUSD,D,20201215,000000,0.7535000,0.7571800,0.7503000,0.7556900,1126705
AUDUSD,D,20201216,000000,0.7557100,0.7578600,0.7535000,0.7568800,1179080
AUDUSD,D,20201217,000000,0.7569200,0.7639600,0.7564000,0.7613000,1047111
AUDUSD,D,20201218,000000,0.7614500,0.7624800,0.7579000,0.7623000,1058418
AUDUSD,D,20201220,000000,0.7618000,0.7618000,0.7580000,0.7586500,59150
AUDUSD,D,20201221,000000,0.7587300,0.7602100,0.7458000,0.7575600,1605865
AUDUSD,D,20201222,000000,0.7575800,0.7583600,0.7510200,0.7553700,1591573
AUDUSD,D,20201223,000000,0.7553000,0.7591500,0.7520000,0.7582200,1420659
AUDUSD,D,20201224,000000,0.7582300,0.7606700,0.7575000,0.7591900,1037925
AUDUSD,D,20201225,000000,0.7591900,0.7606600,0.7574000,0.7599000,6107
AUDUSD,D,20201227,000000,0.7598900,0.7612600,0.7583300,0.7610600,53221
AUDUSD,D,20201228,000000,0.7609900,0.7622600,0.7554000,0.7587400,1246204
AUDUSD,D,20201229,000000,0.7587100,0.7624800,0.7581000,0.7609600,1279800
AUDUSD,D,20201230,000000,0.7609500,0.7690700,0.7603000,0.7687800,1331965
AUDUSD,D,20201231,000000,0.7687700,0.7742300,0.7682000,0.7693600,1181985
AUDUSD,D,20210101,000000,0.7693600,0.7705000,0.7693600,0.7693600,17681
AUDUSD,D,20210103,000000,0.7688000,0.7714200,0.7686000,0.7710400,75534
AUDUSD,D,20210104,000000,0.7711200,0.7740700,0.7639000,0.7669000,1969611
AUDUSD,D,20210105,000000,0.7669400,0.7777600,0.7658000,0.7762600,2039829
AUDUSD,D,20210106,000000,0.7762400,0.7820300,0.7729000,0.7814900,2812379
AUDUSD,D,20210107,000000,0.7815500,0.7816400,0.7722000,0.7767900,2119089
AUDUSD,D,20210108,000000,0.7768600,0.7798800,0.7725000,0.7766300,2466599
AUDUSD,D,20210110,000000,0.7763000,0.7764600,0.7708000,0.7720300,88946
AUDUSD,D,20210111,000000,0.7719800,0.7731100,0.7663000,0.7707000,2113988
AUDUSD,D,20210112,000000,0.7707200,0.7777600,0.7683000,0.7775300,1920586
AUDUSD,D,20210113,000000,0.7775300,0.7781600,0.7718000,0.7745500,1773258
AUDUSD,D,20210114,000000,0.7746200,0.7805300,0.7725000,0.7775400,1657234
AUDUSD,D,20210115,000000,0.7775300,0.7788700,0.7678000,0.7702300,1943740
AUDUSD,D,20210117,000000,0.7708100,0.7710700,0.7679000,0.7683000,73616
AUDUSD,D,20210118,000000,0.7683100,0.7704300,0.7655000,0.7684100,1612957
AUDUSD,D,20210119,000000,0.7685000,0.7725300,0.7682000,0.7713300,1766443
AUDUSD,D,20210120,000000,0.7712600,0.7763500,0.7697000,0.7754300,1869767
AUDUSD,D,20210121,000000,0.7754600,0.7782400,0.7738000,0.7759600,1848742
AUDUSD,D,20210122,000000,0.7759300,0.7769100,0.7699000,0.7709500,1910074
AUDUSD,D,20210124,000000,0.7709000,0.7723900,0.7701600,0.7713100,63241
AUDUSD,D,20210125,000000,0.7713200,0.7747400,0.7679000,0.7714700,2172956
AUDUSD,D,20210126,000000,0.7713900,0.7754300,0.7665000,0.7752900,1631387
AUDUSD,D,20210127,000000,0.7752500,0.7763900,0.7638000,0.7648100,2632311
AUDUSD,D,20210128,000000,0.7648300,0.7697800,0.7588000,0.7670500,2806797
AUDUSD,D,20210129,000000,0.7670100,0.7703900,0.7627000,0.7640900,3056447
AUDUSD,D,20210131,000000,0.7640000,0.7640000,0.7601000,0.7620500,120485
AUDUSD,D,20210201,000000,0.7620700,0.7663000,0.7609000,0.7633300,2575563
AUDUSD,D,20210202,000000,0.7633200,0.7661800,0.7560000,0.7605500,2182226
AUDUSD,D,20210203,000000,0.7605600,0.7637000,0.7598000,0.7634000,1758357
AUDUSD,D,20210204,000000,0.7636200,0.7647800,0.7584000,0.7599400,1658840
AUDUSD,D,20210205,000000,0.7600100,0.7678600,0.7579000,0.7675000,1370384
AUDUSD,D,20210207,000000,0.7673000,0.7681800,0.7656000,0.7678100,70235
AUDUSD,D,20210208,000000,0.7678100,0.7715000,0.7648000,0.7708000,1116402
AUDUSD,D,20210209,000000,0.7707900,0.7743000,0.7700000,0.7739800,999196
AUDUSD,D,20210210,000000,0.7739800,0.7756100,0.7714000,0.7723500,1597027
AUDUSD,D,20210211,000000,0.7723700,0.7771600,0.7709000,0.7751500,1281577
AUDUSD,D,20210212,000000,0.7751500,0.7764600,0.7714000,0.7753000,1105816
AUDUSD,D,20210214,000000,0.7777000,0.7777000,0.7747300,0.7762000,52104
AUDUSD,D,20210215,000000,0.7762400,0.7788800,0.7756000,0.7785200,870354
AUDUSD,D,20210216,000000,0.7784500,0.7805400,0.7727000,0.7733000,1478766
AUDUSD,D,20210217,000000,0.7735400,0.7772000,0.7721000,0.7758100,1547465
AUDUSD,D,20210218,000000,0.7757800,0.7789600,0.7728000,0.7768000,1573504
AUDUSD,D,20210219,000000,0.7767900,0.7877300,0.7754000,0.7867600,1515693
AUDUSD,D,20210221,000000,0.7858600,0.7891800,0.7858500,0.7881800,57449
AUDUSD,D,20210222,000000,0.7881600,0.7929400,0.7852000,0.7913800,1589281
AUDUSD,D,20210223,000000,0.7913800,0.7935000,0.7876000,0.7907000,1711591
AUDUSD,D,20210224,000000,0.7906700,0.7978200,0.7891000,0.7975200,1945220
AUDUSD,D,20210225,000000,0.7975600,0.8007200,0.7855000,0.7862300,2469647
AUDUSD,D,20210226,000000,0.7861600,0.7871800,0.7689000,0.7703000,2874919
AUDUSD,D,20210228,000000,0.7705000,0.7759000,0.7700500,0.7752500,86324
AUDUSD,D,20210301,000000,0.7752500,0.7787000,0.7718000,0.7773200,1966904
AUDUSD,D,20210302,000000,0.7773300,0.7837400,0.7732000,0.7824000,2169170
AUDUSD,D,20210303,000000,0.7823800,0.7838100,0.7749000,0.7752800,2140993
AUDUSD,D,20210304,000000,0.7752800,0.7815000,0.7701000,0.7714200,2451470
AUDUSD,D,20210305,000000,0.7713400,0.7726600,0.7620800,0.7678000,2292451
AUDUSD,D,20210307,000000,0.7676000,0.7722700,0.7676000,0.7708000,78449
AUDUSD,D,20210308,000000,0.7708100,0.7714300,0.7632000,0.7655300,2207917
AUDUSD,D,20210309,000000,0.7654600,0.7725900,0.7617000,0.7714800,1999762
AUDUSD,D,20210310,000000,0.7715200,0.7745600,0.7665000,0.7729300,1869951
AUDUSD,D,20210311,000000,0.7730000,0.7793900,0.7719000,0.7785200,1629039
AUDUSD,D,20210312,000000,0.7784600,0.7800600,0.7721000,0.7756900,1686109
AUDUSD,D,20210314,000000,0.7750000,0.7763300,0.7744000,0.7761900,85764
AUDUSD,D,20210315,000000,0.7762100,0.7775600,0.7702000,0.7747600,1485857
AUDUSD,D,20210316,000000,0.7747600,0.7757600,0.7707000,0.7745800,1410817
AUDUSD,D,20210317,000000,0.7745800,0.7814500,0.7696000,0.7814200,1570805
AUDUSD,D,20210318,000000,0.7814000,0.7849300,0.7746000,0.7751700,1939303
AUDUSD,D,20210319,000000,0.7752500,0.7772300,0.7714000,0.7742000,1665795
AUDUSD,D,20210321,000000,0.7744000,0.7744000,0.7687000,0.7722300,77581
AUDUSD,D,20210322,000000,0.7722400,0.7756500,0.7701000,0.7743900,1437207
AUDUSD,D,20210323,000000,0.7744300,0.7747000,0.7596000,0.7605700,1509131
AUDUSD,D,20210324,000000,0.7606300,0.7628400,0.7576000,0.7590000,1142374
AUDUSD,D,20210325,000000,0.7590900,0.7614300,0.7559000,0.7592500,1255638
AUDUSD,D,20210326,000000,0.7592800,0.7645000,0.7584000,0.7642600,989724
AUDUSD,D,20210328,000000,0.7639800,0.7645300,0.7623700,0.7636900,55482
AUDUSD,D,20210329,000000,0.7636500,0.7655700,0.7611000,0.7637700,1080127
AUDUSD,D,20210330,000000,0.7637900,0.7664200,0.7581000,0.7608400,1097552
AUDUSD,D,20210331,000000,0.7608500,0.7636500,0.7585000,0.7594000,1056079
AUDUSD,D,20210401,000000,0.7593100,0.7620100,0.7528000,0.7616500,1116344
AUDUSD,D,20210402,000000,0.7616000,0.7637500,0.7591000,0.7606000,375505
AUDUSD,D,20210404,000000,0.7592000,0.7621100,0.7592000,0.7618500,60098
AUDUSD,D,20210405,000000,0.7618600,0.7660500,0.7595000,0.7657200,727803
AUDUSD,D,20210406,000000,0.7656400,0.7668400,0.7602000,0.7666100,937556
AUDUSD,D,20210407,000000,0.7666100,0.7677000,0.7597000,0.7612600,1053361
AUDUSD,D,20210408,000000,0.7612700,0.7660400,0.7599000,0.7655000,1210525
AUDUSD,D,20210409,000000,0.7656500,0.7661200,0.7585000,0.7621000,1152443
AUDUSD,D,20210411,000000,0.7617400,0.7628000,0.7607000,0.7620900,60036
AUDUSD,D,20210412,000000,0.7621500,0.7635600,0.7591000,0.7626800,1117323
AUDUSD,D,20210413,000000,0.7626700,0.7653000,0.7583000,0.7646800,1229541
AUDUSD,D,20210414,000000,0.7647200,0.7737800,0.7631000,0.7724000,1164145
AUDUSD,D,20210415,000000,0.7724000,0.7761000,0.7702000,0.7751200,1186883
AUDUSD,D,20210416,000000,0.7751300,0.7759200,0.7720000,0.7733000,986779
AUDUSD,D,20210418,000000,0.7725000,0.7735200,0.7710000,0.7713000,55742
AUDUSD,D,20210419,000000,0.7712600,0.7784600,0.7702000,0.7764000,1237140
AUDUSD,D,20210420,000000,0.7764300,0.7815900,0.7705000,0.7720000,1271446
AUDUSD,D,20210421,000000,0.7721400,0.7762400,0.7696000,0.7754200,1200201
AUDUSD,D,20210422,000000,0.7753800,0.7764600,0.7687000,0.7703200,1323719
AUDUSD,D,20210423,000000,0.7703600,0.7760400,0.7696000,0.7748200,1140432
AUDUSD,D,20210425,000000,0.7706000,0.7753000,0.7706000,0.7742300,52233
AUDUSD,D,20210426,000000,0.7742300,0.7815100,0.7738000,0.7796900,1227475
AUDUSD,D,20210427,000000,0.7796900,0.7803700,0.7758000,0.7767300,1156079
AUDUSD,D,20210428,000000,0.7766600,0.7806300,0.7721000,0.7801000,1359671
AUDUSD,D,20210429,000000,0.7801000,0.7818000,0.7747000,0.7777000,1275671
AUDUSD,D,20210430,000000,0.7777100,0.7784200,0.7693000,0.7711200,1252260
AUDUSD,D,20210502,000000,0.7710000,0.7722700,0.7709000,0.7719700,48552
AUDUSD,D,20210503,000000,0.7719400,0.7767200,0.7703000,0.7758000,1110036
AUDUSD,D,20210504,000000,0.7758400,0.7761300,0.7671000,0.7709000,1524081
AUDUSD,D,20210505,000000,0.7713200,0.7754900,0.7700000,0.7750200,1317547
AUDUSD,D,20210506,000000,0.7750600,0.7788400,0.7697000,0.7785600,1511457
AUDUSD,D,20210507,000000,0.7786000,0.7862500,0.7757000,0.7843300,1371823
AUDUSD,D,20210509,000000,0.7848000,0.7862400,0.7842600,0.7857800,78459
AUDUSD,D,20210510,000000,0.7857800,0.7891000,0.7823000,0.7841100,1711587
AUDUSD,D,20210511,000000,0.7840000,0.7856600,0.7817000,0.7837700,2175077
AUDUSD,D,20210512,000000,0.7837400,0.7842400,0.7716000,0.7732200,2303455
AUDUSD,D,20210513,000000,0.7731700,0.7746200,0.7685000,0.7723000,2232684
AUDUSD,D,20210514,000000,0.7723700,0.7787400,0.7710000,0.7779600,1657434
AUDUSD,D,20210516,000000,0.7778800,0.7783800,0.7764000,0.7778000,73461
AUDUSD,D,20210517,000000,0.7778000,0.7778400,0.7727000,0.7773200,1716773
AUDUSD,D,20210518,000000,0.7773200,0.7813700,0.7764000,0.7787500,1593975
AUDUSD,D,20210519,000000,0.7787300,0.7798400,0.7707000,0.7719900,2353708
AUDUSD,D,20210520,000000,0.7719900,0.7781400,0.7713000,0.7769300,1850836
AUDUSD,D,20210521,000000,0.7769100,0.7782800,0.7715000,0.7731000,1655950
AUDUSD,D,20210523,000000,0.7725000,0.7731700,0.7719000,0.7724600,64428
AUDUSD,D,20210524,000000,0.7724800,0.7757800,0.7703000,0.7750300,1440051
AUDUSD,D,20210525,000000,0.7750300,0.7776300,0.7730000,0.7749500,1741366
AUDUSD,D,20210526,000000,0.7749500,0.7796000,0.7727000,0.7739200,1618187
AUDUSD,D,20210527,000000,0.7739500,0.7757600,0.7720000,0.7742300,1564193
AUDUSD,D,20210528,000000,0.7741900,0.7747400,0.7674000,0.7712000,1464405
AUDUSD,D,20210530,000000,0.7723000,0.7723000,0.7704000,0.7707600,27354
AUDUSD,D,20210531,000000,0.7707700,0.7746400,0.7697000,0.7743000,743322
AUDUSD,D,20210601,000000,0.7743100,0.7769300,0.7727000,0.7755600,1132377
AUDUSD,D,20210602,000000,0.7755000,0.7773400,0.7712000,0.7743000,1186972
AUDUSD,D,20210603,000000,0.7744000,0.7754000,0.7642000,0.7661400,1282250
AUDUSD,D,20210604,000000,0.7661700,0.7745100,0.7647000,0.7739000,1164379
AUDUSD,D,20210606,000000,0.7738600,0.7744800,0.7728900,0.7741000,36272
AUDUSD,D,20210607,000000,0.7740800,0.7766600,0.7723000,0.7756200,1019259
AUDUSD,D,20210608,000000,0.7755900,0.7763500,0.7728000,0.7736700,1040408
AUDUSD,D,20210609,000000,0.7736400,0.7762400,0.7721000,0.7728900,955679
AUDUSD,D,20210610,000000,0.7728900,0.7763600,0.7714600,0.7746500,1289021
AUDUSD,D,20210611,000000,0.7747400,0.7775700,0.7685000,0.7706000,1012120
AUDUSD,D,20210613,000000,0.7704000,0.7714000,0.7699200,0.7707400,28775
AUDUSD,D,20210614,000000,0.7707400,0.7725900,0.7690000,0.7711800,935878
AUDUSD,D,20210615,000000,0.7711300,0.7716600,0.7670000,0.7685500,1145528
AUDUSD,D,20210616,000000,0.7685200,0.7715800,0.7600000,0.7614500,1458740
AUDUSD,D,20210617,000000,0.7614500,0.7646300,0.7536000,0.7556700,1726088
AUDUSD,D,20210618,000000,0.7556600,0.7561000,0.7473300,0.7480800,1656239
AUDUSD,D,20210620,000000,0.7482000,0.7505400,0.7474000,0.7501400,69654
AUDUSD,D,20210621,000000,0.7501400,0.7546300,0.7474000,0.7534500,1643355
AUDUSD,D,20210622,000000,0.7533800,0.7564300,0.7490000,0.7553600,1281973
AUDUSD,D,20210623,000000,0.7554300,0.7599100,0.7534000,0.7572800,1341756
AUDUSD,D,20210624,000000,0.7572400,0.7591600,0.7562000,0.7580700,1284277
AUDUSD,D,20210625,000000,0.7581600,0.7616700,0.7576000,0.7585000,1125636
AUDUSD,D,20210627,000000,0.7590000,0.7596100,0.7569000,0.7593700,45895
AUDUSD,D,20210628,000000,0.7594300,0.7601700,0.7551000,0.7568300,1144218
AUDUSD,D,20210629,000000,0.7568100,0.7570600,0.7504000,0.7513000,1203233
AUDUSD,D,20210630,000000,0.7513300,0.7527200,0.7488000,0.7497100,1206111
AUDUSD,D,20210701,000000,0.7497200,0.7507800,0.7457000,0.7464600,1266251
AUDUSD,D,20210702,000000,0.7465300,0.7533000,0.7443700,0.7524000,1250491
AUDUSD,D,20210704,000000,0.7536000,0.7536000,0.7514000,0.7517700,58604
AUDUSD,D,20210705,000000,0.7518000,0.7547700,0.7505000,0.7540100,894879
AUDUSD,D,20210706,000000,0.7539700,0.7599000,0.7477000,0.7493900,1481873
AUDUSD,D,20210707,000000,0.7494500,0.7533800,0.7460000,0.7482900,1368231
AUDUSD,D,20210708,000000,0.7483100,0.7484000,0.7413000,0.7432900,1817139
AUDUSD,D,20210709,000000,0.7432600,0.7494100,0.7406000,0.7485000,1285418
AUDUSD,D,20210711,000000,0.7494000,0.7494000,0.7474700,0.7488000,38517
AUDUSD,D,20210712,000000,0.7489500,0.7495900,0.7445000,0.7477500,709916
AUDUSD,D,20210713,000000,0.7477500,0.7503000,0.7424000,0.7438800,763064
AUDUSD,D,20210714,000000,0.7439500,0.7487500,0.7428000,0.7480600,855603
AUDUSD,D,20210715,000000,0.7480600,0.7484700,0.7407000,0.7421000,849137
AUDUSD,D,20210716,000000,0.7422500,0.7442800,0.7389000,0.7401000,740180
AUDUSD,D,20210718,000000,0.7388000,0.7408200,0.7381000,0.7388000,63229
AUDUSD,D,20210719,000000,0.7387300,0.7389300,0.7318000,0.7336700,1708839
AUDUSD,D,20210720,000000,0.7337000,0.7357300,0.7296000,0.7338200,1486002
AUDUSD,D,20210721,000000,0.7338400,0.7362700,0.7286000,0.7351200,1398033
AUDUSD,D,20210722,000000,0.7351500,0.7399800,0.7338000,0.7379900,1413776
AUDUSD,D,20210723,000000,0.7379900,0.7389900,0.7353000,0.7364000,1148597
AUDUSD,D,20210725,000000,0.7363300,0.7372000,0.7357000,0.7367000,31503
AUDUSD,D,20210726,000000,0.7367000,0.7390600,0.7328000,0.7383500,819726
AUDUSD,D,20210727,000000,0.7383800,0.7388700,0.7334000,0.7365600,920182
AUDUSD,D,20210728,000000,0.7365700,0.7381600,0.7314000,0.7376500,1641019
AUDUSD,D,20210729,000000,0.7376500,0.7413500,0.7356000,0.7395600,1325264
AUDUSD,D,20210730,000000,0.7395800,0.7404600,0.7327000,0.7343000,1411290
AUDUSD,D,20210801,000000,0.7331000,0.7346100,0.7329000,0.7340900,34823
AUDUSD,D,20210802,000000,0.7341200,0.7382100,0.7325000,0.7360400,802001
AUDUSD,D,20210803,000000,0.7359800,0.7408400,0.7354000,0.7396300,896359
AUDUSD,D,20210804,000000,0.7396600,0.7426600,0.7366000,0.7382200,777820
AUDUSD,D,20210805,000000,0.7382200,0.7416000,0.7373000,0.7400000,698386
AUDUSD,D,20210806,000000,0.7402700,0.7404500,0.7343000,0.7353000,691105
AUDUSD,D,20210808,000000,0.7352300,0.7357800,0.7326000,0.7334300,69551
AUDUSD,D,20210809,000000,0.7335000,0.7363800,0.7324000,0.7329700,994322
AUDUSD,D,20210810,000000,0.7329500,0.7355900,0.7312000,0.7343400,947160
AUDUSD,D,20210811,000000,0.7343400,0.7389400,0.7319000,0.7370500,1026271
AUDUSD,D,20210812,000000,0.7370400,0.7373300,0.7328000,0.7340700,860202
AUDUSD,D,20210813,000000,0.7340000,0.7382300,0.7329000,0.7368000,711872
AUDUSD,D,20210815,000000,0.7361400,0.7372900,0.7360000,0.7364500,40572
AUDUSD,D,20210816,000000,0.7364000,0.7367600,0.7316000,0.7338700,926122
AUDUSD,D,20210817,000000,0.7338700,0.7339000,0.7239000,0.7255200,1188649
AUDUSD,D,20210818,000000,0.7254000,0.7269400,0.7225000,0.7230700,1192608
AUDUSD,D,20210819,000000,0.7230700,0.7234400,0.7139000,0.7145700,1538159
AUDUSD,D,20210820,000000,0.7145700,0.7156300,0.7103000,0.7132000,1221186
AUDUSD,D,20210822,000000,0.7135000,0.7141200,0.7118800,0.7137000,44086
AUDUSD,D,20210823,000000,0.7138000,0.7218500,0.7135000,0.7208300,993889
AUDUSD,D,20210824,000000,0.7208300,0.7270900,0.7197000,0.7248400,993103
AUDUSD,D,20210825,000000,0.7248300,0.7280400,0.7233000,0.7275900,995814
AUDUSD,D,20210826,000000,0.7276200,0.7279800,0.7230000,0.7238100,1136184
AUDUSD,D,20210827,000000,0.7237800,0.7317000,0.7218000,0.7311000,1069987
AUDUSD,D,20210829,000000,0.7303000,0.7316200,0.7301500,0.7314600,39531
AUDUSD,D,20210830,000000,0.7315000,0.7318500,0.7281000,0.7289300,806739
AUDUSD,D,20210831,000000,0.7289900,0.7341300,0.7284000,0.7316800,1251562
AUDUSD,D,20210901,000000,0.7317500,0.7384000,0.7304000,0.7365500,1089511
AUDUSD,D,20210902,000000,0.7365600,0.7409700,0.7352000,0.7397600,969020
